time,x,y,temperature
7.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.666666666666667095e-03,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.333333333333333419e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.666666666666666838e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.333333333333333287e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000083e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.666666666666666879e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.333333333333333676e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.000000000000000472e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.666666666666666574e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,7.333333333333333370e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,8.000000000000000167e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,8.666666666666666963e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,9.333333333333333759e-02,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.000000000000000056e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.066666666666666735e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.133333333333333415e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.200000000000000094e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.266666666666666774e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.333333333333333315e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.400000000000000133e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.466666666666666674e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.533333333333333492e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.600000000000000033e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.666666666666666852e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.733333333333333393e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.800000000000000211e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.866666666666666752e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,1.933333333333333570e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.000000000000000111e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.066666666666666929e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.133333333333333470e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.200000000000000011e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.266666666666666829e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.333333333333333370e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.400000000000000189e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.466666666666666730e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.533333333333333548e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.600000000000000089e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.666666666666666630e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.733333333333333726e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.800000000000000266e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.866666666666666807e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,2.933333333333333348e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.000000000000000444e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.066666666666666985e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.133333333333333526e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.200000000000000067e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.266666666666666607e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.333333333333333703e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.400000000000000244e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.466666666666666785e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.533333333333333326e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.600000000000000422e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.666666666666666963e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.733333333333333504e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.800000000000000044e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.866666666666667140e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,3.933333333333333681e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.066666666666666763e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.133333333333333859e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.200000000000000400e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.266666666666666941e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.333333333333333481e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.400000000000000022e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.466666666666667118e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.533333333333333659e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.600000000000000200e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.666666666666666741e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.733333333333333837e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.800000000000000377e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.866666666666666918e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,4.933333333333333459e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.000000000000000000e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.066666666666667096e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.133333333333334192e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.200000000000000178e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.266666666666667274e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.333333333333333259e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.400000000000000355e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.466666666666667451e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.533333333333333437e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.600000000000000533e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.666666666666666519e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.733333333333333615e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.800000000000000711e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.866666666666666696e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,5.933333333333333792e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.000000000000000888e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.066666666666666874e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.133333333333333970e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.199999999999999956e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.266666666666667052e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.333333333333334147e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.400000000000000133e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.466666666666667229e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.533333333333333215e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.600000000000000311e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.666666666666667407e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.733333333333333393e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.800000000000000488e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.866666666666667584e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,6.933333333333333570e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,7.000000000000000666e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,7.066666666666666652e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,7.133333333333333748e-01,2.931499999999999773e+02
7.200000000000000178e+00,0.000000000000000000e+00,7.200000000000000844e-01,2.931499999999999773e+02
